OBJECTID,FACILITYID,INSTALLDATE,MATERIAL,DIAMETER,WATERTYPE,TRANSMISS,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,LASTUPDATE,LASTEDITOR,Shape_Length,GlobalID,geometry,ResourceID
2810,WM-2810,19630101,Cast Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,320.91565628548915,{F27D62AE-3D56-4561-B4C1-A1A937A148DF},"LINESTRING (-88.1329388027022 41.77163847033102,-88.1328364250116 41.77164975515654,-88.13256688393876 41.771679458375345,-88.13241480911154 41.77169621482079,-88.13214771002856 41.77172565031656,-88.13213778650369 41.77172674128763,-88.13192465226366 41.77173279195409,-88.1317999229004 41.77173633045243,-88.13177124847056 41.77173714450033)",f3611352-2a44-4e80-9d39-8013aafdca2f
2811,WM-2811,19630101,Cast Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,344.74202718050896,{371265B1-F17D-4040-87BC-51D16976719C},"LINESTRING (-88.13028721033557 41.77159461836314,-88.1301601051303 41.77158082517229,-88.13002100447548 41.7715657329974,-88.12999436954226 41.77156324047174,-88.12980250716133 41.771545293223646,-88.12968987268405 41.77153475565366,-88.12960084678598 41.77152642521581,-88.12959210916013 41.77152560839724,-88.12947479999593 41.771516514614156,-88.12930740724299 41.771503535847486,-88.12925858977577 41.771499752250826,-88.12906800403395 41.77149692135977,-88.1290313647297 41.77149637631908)",6990e2cb-75d8-4aca-a883-2700e24b86c1
2812,WM-2812,19760101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,529.6692760249209,{A78FFB84-6F4F-45AF-95D3-FE7C0D45582F},"LINESTRING (-88.14096852893803 41.77399471318389,-88.14097799939739 41.773814018781074,-88.14098916863273 41.773600941120804,-88.14098984097075 41.773588060737865,-88.14099823439194 41.7734280476811,-88.14099891046628 41.77341512318612,-88.1410050020703 41.7732988927778,-88.14101184866963 41.7731682722105,-88.14101592962908 41.77313444785973,-88.14101916095194 41.773028710903,-88.141022966914 41.772956081296186,-88.14102562595288 41.77290542765788,-88.1410318732409 41.77278616777289,-88.14104465549923 41.772542312917466)",292a296c-ece5-4d53-8d99-622a9893723c
2813,WM-2813,19760101,Unknown,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,25.466276074931898,{9B391273-6113-47BD-B20D-C32727DB7433},"LINESTRING (-88.14241612945138 41.774989126280765,-88.14232277795178 41.77498807615596)",1972ed9e-b22f-40c2-8bb4-892fdfb0c3c9
2814,WM-2814,19850101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,4.564594126927584,{A2AAC2B5-616E-4216-B15D-3CDC23E0BD6D},"LINESTRING (-88.12947858892204 41.77696311508097,-88.1294618691406 41.77696364543899)",78ea9884-30e7-497b-81c5-0cb480daff4d
2815,WM-2815,19850101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,9.667016256256012,{C0499C59-A779-4381-8C50-2CC37739E210},"LINESTRING (-88.1306373404014 41.774813464563664,-88.13065563581189 41.774809704507646,-88.13067068375882 41.77481471186522)",514d6356-be31-4d31-b536-efdc5d87b1a1
2816,WM-2816,19850101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,317.89440564096265,{B4345FFB-2E4D-4DA1-8A90-6DCE9A8F84C7},"LINESTRING (-88.1337079730251 41.77430911431346,-88.13358941913005 41.77433032791916,-88.13343711567612 41.77435757995136,-88.13338217452709 41.77436745767788,-88.13336392558047 41.77437067803107,-88.13336844703863 41.77437951666965,-88.13338034603858 41.774400072878464,-88.1334981137563 41.77461088819276,-88.13367707357179 41.77493123274909)",1db393fc-cc20-495c-9c97-17a4b23ffbed
2817,WM-2817,19850101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,172.44299323683575,{BD246D1D-6654-49A2-BC63-347D53E92A13},"LINESTRING (-88.12883022122759 41.77698364897128,-88.12884948163777 41.77698304129404,-88.12907945375295 41.77697589722628,-88.12914129899536 41.77697379856835,-88.1294618691406 41.77696364543899)",5170ad52-5de7-4503-85ac-62768308de53
2818,WM-2818,19900101,Ductile Iron,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,10.50395699400505,{E854EE6C-013F-45AA-84B1-013930CED3D9},"LINESTRING (-88.13669909461548 41.77486948640653,-88.13673758214726 41.77487043822924)",3ed24964-bfab-48f2-9d8f-07968d2c3985
2819,WM-2819,19760101,Unknown,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,31.614194624665302,{F0F0A9A1-DD22-4F31-939C-F953EC0901C8},"LINESTRING (-88.13951493148774 41.774956032324766,-88.1395310698437 41.774956259429565,-88.13960909801595 41.774937219577296,-88.13962677379344 41.7749377598865)",5063808f-7fb6-4af8-a7a7-3390105519d2
2820,WM-2820,19760101,Unknown,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,351.03588495758936,{86B7B97D-7732-4560-BEE3-79B8B4C046A7},"LINESTRING (-88.13962677379344 41.7749377598865,-88.14086693493127 41.77497580104864,-88.14091262836845 41.77497720202117)",fcffdf3c-c520-4c6e-85fe-480629368e7d
2821,WM-2821,000000,Unknown,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,26.45378988290429,{716C25CE-C4AE-4D0A-9ED7-91D6B028D2B1},"LINESTRING (-88.14642782836209 41.77508264824088,-88.14642405868554 41.775155190726046)",72a8a035-023d-4058-bc9c-e2ee8b839171
2822,WM-2822,19760101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,23.73087819664865,{225CD79A-8449-43AB-AC28-96555756FBC3},"LINESTRING (-88.14372162970375 41.77502117403318,-88.14371877621578 41.77508626382894)",7db1c5ad-4edb-4f97-b5ba-75384d5df1a9
2823,WM-2823,19760101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,11.783656143638055,{1A32F5FB-CE19-4090-8A50-87E441E4B76C},"LINESTRING (-88.14232277795178 41.77498807615596,-88.14232075764352 41.7750203787521)",247ab7d7-f231-483c-b547-d39f0eeec6c4
2824,WM-2824,19760101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,7.573510647713659,{02AE824C-304C-48D8-A0DB-DE2D4B9B6C02},"LINESTRING (-88.14091262836845 41.77497720202117,-88.14091091012271 41.774997946227295)",d79515eb-e183-45ea-9cd5-cf8338612b3c
2825,WM-2825,19900101,Ductile Iron,4",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,250.6850876432411,{14111DD7-AC5D-4916-A03C-8DF06DEBA1FB},"LINESTRING (-88.13660381365793 41.77734154896439,-88.13660167249286 41.77738370121444,-88.13659669407636 41.777481661233864,-88.13659585201245 41.77749821657479,-88.1365950250975 41.7775145378471,-88.13658940040114 41.777625200884785,-88.13658909199026 41.77763126250338,-88.13658283498256 41.777754386385155,-88.13658212849707 41.77776829668977,-88.13657603125324 41.777888333495895,-88.13657550538136 41.77789863995496,-88.13656961041599 41.77801466778646,-88.13656888095791 41.7780290084247)",d3468405-d5f7-40eb-b2e4-390303a4563a
2826,WM-2826,19900101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,24.387806557057644,{D15B9525-AAF3-4A6B-9880-AF580B571CA8},"LINESTRING (-88.13553566733066 41.773371639975046,-88.1355322432718 41.773438518524046)",b6ed669d-8d3e-4931-b8d1-2ba6cea75a2a
2828,WM-2828,19850101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,3.083419481656017,{B2DFBFBA-F70C-4087-A99C-A1B37C1DB646},"LINESTRING (-88.1317614789775 41.77601695249423,-88.13176268792004 41.776025365812195)",ddb6e651-2389-48c6-8130-fd8be1c1a1c7
2829,WM-2829,19850101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,6.373657699740009,{05DFD67F-4283-4EEC-9287-4FE6CDB9C209},"LINESTRING (-88.13138063403413 41.77669227664178,-88.13135740988767 41.77669420851256)",d86812fc-71c9-4c1e-aa07-9c5b88423607
2830,WM-2830,19850101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,349.94798977115613,{194F7F27-562D-4858-B19A-C328E46F254B},"LINESTRING (-88.13136015569572 41.776836514890114,-88.13126736935352 41.77689680304096,-88.13084404864928 41.77717186156575,-88.13084437766497 41.77720377822843,-88.13084863553897 41.77762064137861)",9819cac8-adb2-4228-ae0d-0f2074f3d43a
2831,WM-2831,19890101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,8.683054393491005,{327949D7-F699-4A6A-A099-8426957B0CCC},"LINESTRING (-88.12975032795086 41.778790672679385,-88.12978216274767 41.77879071828193)",a41e4e63-78fc-4b78-a039-ab1ca65fcd7c
2833,WM-2833,19370101,Unknown,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,20.760329032218948,{71E46A7D-5E90-45A0-981D-67A1477F658F},"LINESTRING (-88.14074058968401 41.77835436299059,-88.14070788796043 41.77835266770486,-88.14066465809209 41.77835042624133)",e7d51263-1db9-4409-9a56-75d3b33551ee
2834,WM-2834,19370101,Unknown,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,332.39889624008964,{EF370D7C-7E28-4CCB-AD82-119F433497A1},"LINESTRING (-88.14066465809209 41.77835042624133,-88.14044630635543 41.77833962554785,-88.14025463482677 41.77833014599552,-88.14005643042054 41.778320345408446,-88.13988599823521 41.77831191567941,-88.13963274997907 41.778299389004395,-88.13944863749207 41.77829028369799)",c99e38e9-7380-4496-b281-67da811baa5a
2835,WM-2835,000000,Unknown,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,25.80329673299079,{3C47BECB-C8FB-404D-BA21-3748060BA10B},"LINESTRING (-88.1378805349369 41.77821271196442,-88.13778613854316 41.778208042316066)",2d0e0b36-163b-4ab2-bc66-3dd0863f3490
2836,WM-2836,19370101,Unknown,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,34.54591414203331,{BA504C16-29AE-4D99-B92C-3AACA90978F3},"LINESTRING (-88.14497152808745 41.77947323793828,-88.14496932609798 41.77956802816176)",af662c31-ab59-4dd3-b814-3886801d704f
2837,WM-2837,000000,Unknown,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,4.421437839285436,{144AB73A-D30D-431F-A3E7-BF221163D11A},"LINESTRING (-88.14622414272921 41.779385144935894,-88.14620795384275 41.77938577223295)",3b35c458-e55c-4e33-b485-332ae62193a5
2838,WM-2838,19800101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,305.69973339142837,{3D480D11-F8A0-4948-B6C4-C363C1CE0494},"LINESTRING (-88.14064757534447 41.779740707829006,-88.14064215137755 41.77976809227894,-88.1405015456829 41.78047792226755,-88.14048319342052 41.78057056942436)",4cdd1eae-272e-4b74-ab4a-dce471fd969d
2839,WM-2839,000000,Unknown,4",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,503.17641525686855,{DF115C62-60F1-40ED-81C8-2F415A1C0858},"LINESTRING (-88.13788327375887 41.779499829950375,-88.1378641627771 41.77949933555059,-88.13794939182536 41.77884093420177,-88.13773449615331 41.77882886652072,-88.13777738417647 41.778286048397554)",fea7c26e-3459-4f5d-838c-f6669849b677
2840,WM-2840,19870101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,66.5394789177992,{EE481CCF-CA7B-4FF6-984B-4E502C15B8F3},"LINESTRING (-88.14471368979748 41.78092379047416,-88.1447019523628 41.78107303156661,-88.14470156544583 41.78110613547446)",0c6f5dea-c593-464b-9ab5-4483b0ac45bc
2841,WM-2841,19830101,Ductile Iron,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,2.3406287470379135,{37D88DA4-A990-4B41-A41D-BF206D194966},"LINESTRING (-88.14191505481564 41.780689106333284,-88.14191395085805 41.7806954763625)",ed4f20a9-db82-4648-9203-c50f6b6390bc
2842,WM-2842,000000,Unknown,12",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,165.82474071808963,{41A8CE8F-C405-402E-8987-4812EEEB1493},"LINESTRING (-88.141903305468 41.78069498683513,-88.14155569334498 41.780681665170185,-88.14129611614398 41.78067171744032)",91ba5fed-0692-4e37-a4b4-0ccf2f5eebc8
2843,WM-2843,19370101,Cast Iron,4",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,14.544696563717189,{62AF6F7A-5857-4EAF-851D-02F914565C00},"LINESTRING (-88.14316379587633 41.78301460675969,-88.14316099072796 41.7830544665702)",8ea26451-52bd-4bf6-8886-9c6c9919677d
2844,WM-2844,19840101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,386.00907845216034,{616157A8-AE02-49F0-8707-E48089090D68},"LINESTRING (-88.1404728090034 41.780658830779174,-88.1394577793948 41.78061690226871,-88.13905976000657 41.78059947866162)",2001c238-2d73-425a-bbb4-33c7c1ae8043
2845,WM-2845,19830101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,166.87855668899962,{B812B30A-3BF0-4974-A2F9-D06F23F13DBB},"LINESTRING (-88.13798855699132 41.780629712501195,-88.13795323112578 41.78062945165001,-88.13785030905885 41.78063494975998,-88.13779912337431 41.78063298269782,-88.13746571466073 41.780620180635616,-88.13745160596552 41.78068537527028)",fd4b43b3-08cd-4b00-bb4b-3f751fdf2e01
2846,WM-2846,19830101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,326.44249369761985,{5F8CB8EB-C0F2-4191-B048-7FD9ED7E800F},"LINESTRING (-88.13720947214948 41.78258270270963,-88.13719710302429 41.782679600226736,-88.13718722318093 41.782757010941395,-88.13716560255857 41.78292640785825,-88.1371416180394 41.783114351798936,-88.13713378630648 41.78317570443353,-88.1371142086121 41.78332911888081,-88.13709565256195 41.78347450023094)",c31f9247-8e4a-448e-a964-5f0df102549b
2847,WM-2847,000000,Unknown,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,2.138199226169797,{281B5E98-DFBC-496A-A7AA-F09102B5FF27},"LINESTRING (-88.1415573117862 41.78407953127887,-88.141565139685 41.78407985677121)",87ba1fc8-4625-416f-9708-c347d00dda67
2848,WM-2848,19370101,Cast Iron,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,8.466113675771751,{AAD7C3DB-6004-4188-93E0-2B1F52155F70},"LINESTRING (-88.1465462199363 41.78428759971671,-88.14657721418662 41.784288889903316)",07b678c1-85fc-45d1-94bc-4e972582f87a
2849,WM-2849,19370101,Cast Iron,4",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,2.721502430890893,{16785503-3E29-443A-9BCE-3180EFE8AED7},"LINESTRING (-88.14309872608887 41.78415708785516,-88.14308876444737 41.78415665089051)",88eaa16e-6fc1-4b2f-81be-8dd1f831f68e
2850,WM-2850,19370101,Cast Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,1.8061252389444318,{11E1BC53-B891-4DEE-AB32-6511EF6CF257},"LINESTRING (-88.14590015047922 41.78427494182176,-88.14589354109418 41.784274631217905)",a5b8e559-c20b-47c0-8a1d-0e8bef2b28e0
2851,WM-2851,19690101,Cast Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,13.347988953147857,{83B8A43F-E28D-447D-A115-B08BDC0D83C7},"LINESTRING (-88.140512423832 41.78066049451697,-88.140510642141 41.780697101184174)",c5b7ecf3-c131-4c81-abe1-c356a9a8aa2e
2852,WM-2852,19520101,Cast Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,396.08780799782295,{6245C619-944C-4814-A6DE-3F8423B87D0E},"LINESTRING (-88.13859907994974 41.78359760162428,-88.13839563660751 41.78357382017011,-88.13833549349727 41.78356679161606,-88.13815174204775 41.78355312631082,-88.13790264912565 41.78353460106789,-88.1376635494069 41.78351681709709,-88.1374659385896 41.78350211958383,-88.13720285773728 41.78348255066516,-88.13715579338552 41.78347904893153)",e00f3a30-f5ae-4c6b-bce9-46eed9301465
2853,WM-2853,19830101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,55.05378725477385,{94D6C7C3-914A-4A3C-8D7E-B12E37428892},"LINESTRING (-88.1337308752549 41.78246378645063,-88.13376739815662 41.782431351310166,-88.13382017713062 41.78238930420669,-88.1338668095272 41.78235215608454)",ee7ce992-db9d-4eea-965f-3f492152a6fe
2854,WM-2854,19830101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,110.62150550983486,{511F39A7-1009-4EA6-A56B-8BBF5CD1ACD1},"LINESTRING (-88.1338668095272 41.78235215608454,-88.133928213438 41.78230464879981,-88.13415521169227 41.782138729377856)",d8a4d82f-3e49-47c2-8f12-adc5553c46fd
2855,WM-2855,19830101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,5.219780549675031,{87C420E2-A411-49AA-AC1D-EED14DE76EEB},"LINESTRING (-88.13419062110869 41.78216667859443,-88.13420410090103 41.7821768472457)",47eacdcc-1bc0-42fe-92dd-3d8029090e82
2856,WM-2856,19830101,Ductile Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20160204212653,Esri,222.51012450555262,{95A00DD2-16FF-4518-BBF9-636C72DB8007},"LINESTRING (-88.1333960942686 41.78203338019622,-88.13337900717872 41.782043698326746,-88.13327425819769 41.782126413261594,-88.13339879619096 41.782218430135075,-88.1337308752549 41.78246378645063)",f31468d4-f567-4e11-afc3-a3f371644aea
2857,WM-2857,19850101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,175.48620351450123,{C2B4F42B-2A32-4EDF-8BD5-E9D2BD42200B},"LINESTRING (-88.13004629107036 41.783172065143134,-88.12997750608186 41.783123544425095,-88.12957804436128 41.78284176419464)",2e38bf41-3c60-4192-8f81-8516bf086e11
2858,WM-2858,19300101,Cast Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,365.4537294929569,{6E352B21-29F1-489A-8AB0-10153AAB54F2},"LINESTRING (-88.14101601167899 41.76781145498559,-88.14086763466659 41.76779550416049,-88.14041642900162 41.767747001076586,-88.14038827428405 41.76774397359074,-88.14013171394143 41.76771639554889,-88.1400070845405 41.76770299736216,-88.13968997121951 41.767668908530645)",53b0a8af-a256-44d9-a5a3-954e64ba9559
2859,WM-2859,19300101,Cast Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,377.39059365051116,{9FFDC204-4F9C-4CDA-AD89-6A5E25258F5B},"LINESTRING (-88.13966300186426 41.76766565507251,-88.13912883620523 41.76760013512091,-88.13903214141756 41.7675882758961,-88.13880246815788 41.76756010379436,-88.13844311442112 41.767516024274855,-88.13829780995819 41.76749820078262)",acecf5ab-eae1-4dad-8613-428d7845b9ae
2860,WM-2860,19300101,Cast Iron,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,9.869916050815457,{A8DEE616-2E52-43B5-A020-C9959A895D72},"LINESTRING (-88.13686289393759 41.76734470807599,-88.13685968473759 41.76737168742784)",f2edbc42-39f4-42ca-a205-ad0eb20be8c3
2861,WM-2861,19980101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,12.82483214193969,{7021A52E-0800-45C9-A03D-A2E9733E8193},"LINESTRING (-88.1327958948257 41.76470755985705,-88.13276743778431 41.764711404265014,-88.13274934478308 41.764711372679606)",217b167b-cdb8-43af-82c5-a742c56c36e5
2862,WM-2862,19980101,Ductile Iron,8",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,160.86977859771844,{E5AE7DF6-FF25-44A0-ADE0-88177784E7EE},"LINESTRING (-88.1353545496469 41.76662413176619,-88.13535334312606 41.7666085749794,-88.13534824173503 41.76654279811801,-88.13533916210264 41.76642576201471,-88.13533754034282 41.766404839235776,-88.13531802979733 41.766246916676536,-88.13530138841281 41.76618493836845)",8c6b4636-ba61-4ea1-aa99-ad81ed30f318
2863,WM-2863,19690101,Cast Iron,10",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,7.487498667789905,{B009377B-4C5C-4F5B-B7C5-B88B94962A66},"LINESTRING (-88.12871738660431 41.767358317948315,-88.12871561892436 41.767337812589716)",5912cf18-1916-4bfd-8119-98467e6f1a17
2864,WM-2864,000000,Unknown,6",Potable Water,No,True,True,Our Agency,Our Agency,20150506135102,Esri,317.8166375024218,{368F4A8C-C14D-4348-9A2C-5B748383475F},"LINESTRING (-88.13248432278775 41.76597631009971,-88.13251454616612 41.76597622247285,-88.13265130720944 41.76597583027402,-88.13285404951871 41.76597524873866,-88.13298238731156 41.765974881964134,-88.1333180410315 41.76597391635248,-88.13346262588743 41.76614571004215,-88.13352262313192 41.766143947940975)",f0828952-80af-4702-99b5-e28a82dd72ec
